reading_date,district,temp_c,rainfall_mm,humidity_percent
2026-04-09,Saharanpur,28.45,7.9,66.0
2026-04-10,Ambala,17.1,54.4,75.67
2026-04-10,Amritsar,32.4,3.3,57.0
2026-04-10,Bareilly,26.22,119.41,69.5
2026-04-10,Bathinda,24.92,63.95,69.75
2026-04-10,Fatehabad,25.7,43.5,78.0
2026-04-10,Ferozepur,27.22,129.8,70.5
2026-04-10,Hisar,20.85,14.22,32.0
2026-04-10,Jalandhar,27.32,56.1,64.0
2026-04-10,Karnal,31.17,117.8,67.43
2026-04-10,Kurukshetra,28.5,100.2,72.5
2026-04-10,Ludhiana,34.2,0.0,55.0
2026-04-10,Meerut,19.9,28.3,94.0
2026-04-10,Moga,28.03,113.7,71.33
2026-04-10,Muzaffarnagar,30.1,86.3,49.67
2026-04-10,Patiala,28.62,122.43,75.33
2026-04-10,Saharanpur,23.3,85.72,46.0
2026-04-10,Sirsa,28.6,26.2,48.0
2026-04-11,Agra,27.18,87.72,67.0
2026-04-11,Ambala,35.53,40.8,71.67
2026-04-11,Amritsar,26.12,40.83,63.75
2026-04-11,Bareilly,22.8,39.12,93.0
2026-04-11,Bathinda,29.68,81.2,42.5
2026-04-11,Fatehabad,26.2,47.5,59.0
2026-04-11,Ferozepur,22.08,56.14,45.0
2026-04-11,Hisar,31.98,99.08,64.0
2026-04-11,Jalandhar,28.87,161.74,57.0
2026-04-11,Karnal,21.48,93.27,75.25
2026-04-11,Kurukshetra,28.3,60.93,66.25
2026-04-11,Ludhiana,21.47,37.29,71.0
2026-04-11,Meerut,28.6,52.18,57.0
2026-04-11,Moga,17.0,48.6,63.5
2026-04-11,Muzaffarnagar,34.3,47.8,54.0
2026-04-11,Patiala,22.9,45.8,62.0
2026-04-11,Saharanpur,26.83,78.15,51.0
2026-04-11,Sirsa,19.8,39.18,63.5
2026-04-12,Agra,16.2,22.2,74.0
2026-04-12,Ambala,33.95,156.0,66.25
2026-04-12,Amritsar,24.1,0.0,94.0
2026-04-12,Bareilly,24.08,75.82,65.25
2026-04-12,Bathinda,30.08,112.85,59.6
2026-04-12,Fatehabad,28.23,82.6,63.0
2026-04-12,Hisar,32.4,43.2,80.0
2026-04-12,Jalandhar,17.8,18.8,72.0
2026-04-12,Karnal,26.15,64.8,64.25
2026-04-12,Kurukshetra,32.53,86.6,58.0
2026-04-12,Ludhiana,22.6,25.9,78.0
2026-04-12,Meerut,23.75,23.37,72.0
2026-04-12,Moga,35.08,122.7,61.67
2026-04-12,Muzaffarnagar,30.0,0.0,71.0
2026-04-12,Patiala,24.5,23.4,59.67
2026-04-12,Saharanpur,34.35,26.8,70.5
2026-04-12,Sirsa,35.55,5.6,57.5
2026-04-13,Agra,29.9,137.88,40.25
2026-04-13,Ambala,29.32,178.3,65.0
2026-04-13,Amritsar,21.05,63.2,58.0
2026-04-13,Bareilly,22.74,76.88,65.0
2026-04-13,Bathinda,24.26,159.51,56.6
2026-04-13,Fatehabad,38.7,49.0,63.0
2026-04-13,Ferozepur,30.8,68.32,52.5
2026-04-13,Hisar,29.83,5.2,63.67
2026-04-13,Jalandhar,26.2,175.74,55.29
2026-04-13,Karnal,24.87,93.37,73.2
2026-04-13,Kurukshetra,33.6,17.68,55.0
2026-04-13,Ludhiana,26.65,38.1,61.5
2026-04-13,Meerut,27.72,113.49,72.0
2026-04-13,Moga,23.84,128.76,65.0
2026-04-13,Muzaffarnagar,32.4,121.4,46.0
2026-04-13,Patiala,34.35,31.83,55.0
2026-04-13,Saharanpur,33.5,11.3,59.0
2026-04-13,Sirsa,32.57,115.72,49.5
2026-04-14,Agra,21.78,35.64,80.75
2026-04-14,Ambala,25.0,30.0,47.0
2026-04-14,Amritsar,21.1,101.35,68.5
2026-04-14,Bareilly,21.35,39.6,51.0
2026-04-14,Bathinda,29.43,62.0,66.33
2026-04-14,Fatehabad,35.6,0.0,68.0
2026-04-14,Ferozepur,28.37,77.92,58.0
2026-04-14,Hisar,32.75,131.63,53.25
2026-04-14,Jalandhar,26.35,102.0,44.5
2026-04-14,Karnal,26.17,42.4,58.8
2026-04-14,Kurukshetra,21.8,92.88,53.5
2026-04-14,Ludhiana,25.6,118.7,48.0
2026-04-14,Meerut,15.9,5.0,77.0
2026-04-14,Moga,27.0,0.0,60.0
2026-04-14,Muzaffarnagar,26.5,1.52,38.0
2026-04-14,Patiala,27.48,103.08,65.8
2026-04-14,Saharanpur,36.17,71.83,71.0
2026-04-14,Sirsa,38.8,26.6,31.0
2026-04-15,Agra,24.05,11.68,59.0
2026-04-15,Ambala,39.0,40.6,53.0
2026-04-15,Amritsar,21.05,39.2,53.5
2026-04-15,Bareilly,33.5,46.23,59.0
2026-04-15,Bathinda,36.8,9.4,79.0
2026-04-15,Fatehabad,28.47,124.13,62.83
2026-04-15,Ferozepur,30.05,148.94,62.5
2026-04-15,Hisar,35.6,27.0,70.5
2026-04-15,Jalandhar,25.53,69.95,64.14
2026-04-15,Karnal,21.13,82.9,48.33
2026-04-15,Kurukshetra,18.8,42.5,73.0
2026-04-15,Ludhiana,29.62,112.68,43.75
2026-04-15,Meerut,27.67,66.14,65.0
2026-04-15,Moga,34.3,46.74,60.0
2026-04-15,Muzaffarnagar,22.27,74.24,76.5
2026-04-15,Patiala,31.3,16.79,67.0
2026-04-15,Sirsa,30.42,122.53,44.8
2026-04-16,Agra,25.3,75.6,52.0
2026-04-16,Ambala,32.87,103.3,68.5
2026-04-16,Amritsar,24.9,64.4,56.5
2026-04-16,Bareilly,21.07,17.0,72.0
2026-04-16,Bathinda,26.0,44.8,47.0
2026-04-16,Fatehabad,22.75,46.02,70.0
2026-04-16,Ferozepur,21.53,154.94,66.5
2026-04-16,Hisar,38.3,45.4,32.0
2026-04-16,Jalandhar,25.5,10.67,46.0
2026-04-16,Karnal,37.95,51.56,67.5
2026-04-16,Kurukshetra,29.53,12.19,65.5
2026-04-16,Ludhiana,21.2,30.6,94.0
2026-04-16,Meerut,27.15,14.64,82.5
2026-04-16,Moga,23.25,77.98,51.5
2026-04-16,Muzaffarnagar,31.53,54.01,49.67
2026-04-16,Patiala,29.7,67.5,69.67
2026-04-16,Saharanpur,39.9,32.1,
2026-04-16,Sirsa,24.6,124.73,50.33
2026-04-17,Agra,29.36,239.7,63.12
2026-04-17,Ambala,23.12,117.86,62.33
2026-04-17,Amritsar,34.5,80.2,55.0
2026-04-17,Bareilly,31.5,34.7,78.0
2026-04-17,Bathinda,24.97,62.68,54.33
2026-04-17,Fatehabad,37.2,15.49,86.0
2026-04-17,Ferozepur,29.6,47.5,39.0
2026-04-17,Hisar,24.95,162.93,71.0
2026-04-17,Karnal,26.03,83.79,68.0
2026-04-17,Kurukshetra,21.9,48.19,59.5
2026-04-17,Ludhiana,32.5,23.25,67.0
2026-04-17,Meerut,28.8,31.5,79.0
2026-04-17,Moga,22.54,109.1,64.67
2026-04-17,Muzaffarnagar,29.0,37.4,35.0
2026-04-17,Patiala,22.3,75.81,89.0
2026-04-17,Saharanpur,35.5,5.9,77.0
2026-04-17,Sirsa,20.85,62.23,50.5
2026-04-18,Agra,35.07,76.61,47.0
2026-04-18,Amritsar,26.8,60.94,52.0
2026-04-18,Bareilly,33.3,37.6,57.33
2026-04-18,Fatehabad,27.58,73.3,57.25
2026-04-18,Ferozepur,19.55,17.69,75.0
2026-04-18,Hisar,29.95,50.5,46.0
2026-04-18,Jalandhar,27.58,70.56,58.33
2026-04-18,Karnal,24.8,104.85,67.0
2026-04-18,Kurukshetra,26.0,31.94,59.0
2026-04-18,Ludhiana,30.12,107.91,67.17
2026-04-18,Meerut,30.1,9.4,95.0
2026-04-18,Moga,35.37,103.46,42.33
2026-04-18,Muzaffarnagar,24.9,56.1,68.33
2026-04-18,Saharanpur,26.55,45.7,56.0
2026-04-18,Sirsa,30.92,90.75,44.5
2026-04-19,Agra,22.2,6.0,70.0
2026-04-19,Ambala,22.55,23.7,72.0
2026-04-19,Amritsar,30.06,103.31,60.0
2026-04-19,Bareilly,26.65,111.21,51.25
2026-04-19,Bathinda,28.32,175.78,48.11
2026-04-19,Ferozepur,34.2,77.53,59.75
2026-04-19,Hisar,27.55,33.6,54.0
2026-04-19,Jalandhar,35.5,45.19,42.0
2026-04-19,Karnal,25.3,94.0,58.0
2026-04-19,Ludhiana,21.8,52.6,42.0
2026-04-19,Meerut,17.4,5.08,82.0
2026-04-19,Moga,28.1,0.0,38.0
2026-04-19,Muzaffarnagar,27.32,81.0,55.33
2026-04-19,Patiala,29.4,64.4,74.0
2026-04-19,Saharanpur,27.47,65.28,72.33
2026-04-19,Sirsa,25.27,84.65,59.67
2026-04-20,Agra,24.25,37.2,54.0
2026-04-20,Ambala,35.4,20.0,50.0
2026-04-20,Amritsar,17.9,9.4,32.0
2026-04-20,Bareilly,26.3,16.0,64.0
2026-04-20,Bathinda,40.0,48.4,
2026-04-20,Fatehabad,24.95,68.78,42.25
2026-04-20,Ferozepur,22.07,59.4,68.5
2026-04-20,Hisar,36.6,63.9,65.0
2026-04-20,Jalandhar,29.4,205.52,55.89
2026-04-20,Karnal,25.8,53.2,71.0
2026-04-20,Kurukshetra,23.6,11.3,93.0
2026-04-20,Ludhiana,23.64,79.16,55.0
2026-04-20,Meerut,30.75,102.6,79.4
2026-04-20,Moga,23.54,136.63,75.75
2026-04-20,Muzaffarnagar,33.3,31.1,60.0
2026-04-20,Patiala,20.2,0.0,47.0
2026-04-20,Saharanpur,23.7,61.42,55.5
2026-04-21,Agra,20.8,8.8,74.0
2026-04-21,Ambala,27.6,76.1,58.33
2026-04-21,Amritsar,26.47,69.8,63.67
2026-04-21,Bareilly,25.73,72.66,66.5
2026-04-21,Bathinda,25.96,97.36,58.0
2026-04-21,Ferozepur,27.4,99.43,64.5
2026-04-21,Hisar,32.08,180.4,65.17
2026-04-21,Jalandhar,27.9,54.12,46.0
2026-04-21,Karnal,38.4,0.0,38.0
2026-04-21,Kurukshetra,31.53,14.41,46.0
2026-04-21,Ludhiana,23.96,110.0,54.4
2026-04-21,Meerut,26.5,38.3,68.0
2026-04-21,Moga,28.07,2.2,54.67
2026-04-21,Muzaffarnagar,18.9,18.8,81.0
2026-04-21,Saharanpur,17.6,59.95,56.0
2026-04-21,Sirsa,28.5,7.2,87.0
2026-04-22,Agra,27.27,44.7,66.33
2026-04-22,Ambala,25.67,78.45,60.67
2026-04-22,Amritsar,28.25,29.2,68.5
2026-04-22,Bareilly,26.08,60.8,55.33
2026-04-22,Bathinda,22.9,35.83,83.0
2026-04-22,Fatehabad,36.9,12.9,
2026-04-22,Ferozepur,25.9,48.1,68.0
2026-04-22,Hisar,24.15,56.4,70.67
2026-04-22,Jalandhar,27.26,143.2,65.0
2026-04-22,Karnal,28.67,58.7,64.0
2026-04-22,Kurukshetra,37.75,39.62,55.5
2026-04-22,Ludhiana,33.5,44.0,67.0
2026-04-22,Meerut,32.37,44.51,72.33
2026-04-22,Moga,31.74,113.61,70.67
2026-04-22,Muzaffarnagar,29.95,85.06,74.5
2026-04-22,Patiala,24.22,59.2,39.5
2026-04-22,Saharanpur,18.4,0.0,61.0
2026-04-22,Sirsa,17.2,42.67,72.0
2026-04-23,Agra,26.78,75.3,55.5
2026-04-23,Ambala,23.52,121.87,68.67
2026-04-23,Amritsar,26.6,36.2,77.0
2026-04-23,Bareilly,27.03,31.22,70.0
2026-04-23,Bathinda,22.47,74.72,49.0
2026-04-23,Fatehabad,20.4,78.9,67.75
2026-04-23,Ferozepur,30.9,9.4,72.0
2026-04-23,Hisar,31.92,63.66,61.75
2026-04-23,Jalandhar,29.0,14.99,31.0
2026-04-23,Karnal,35.5,51.7,60.67
2026-04-23,Kurukshetra,27.95,62.99,75.0
2026-04-23,Ludhiana,28.92,33.5,62.6
2026-04-23,Meerut,24.3,99.64,81.67
2026-04-23,Moga,27.98,92.2,47.67
2026-04-23,Muzaffarnagar,32.55,48.1,48.5
2026-04-23,Patiala,38.9,22.7,77.0
2026-04-23,Saharanpur,23.7,102.2,54.5
2026-04-23,Sirsa,31.62,165.78,75.25
2026-04-24,Agra,22.4,65.02,82.5
2026-04-24,Ambala,32.17,13.09,74.0
2026-04-24,Amritsar,29.0,27.3,89.0
2026-04-24,Bareilly,19.25,28.7,50.5
2026-04-24,Bathinda,28.23,82.56,59.0
2026-04-24,Fatehabad,27.27,81.5,70.0
2026-04-24,Ferozepur,16.3,30.1,
2026-04-24,Hisar,25.02,146.23,68.12
2026-04-24,Jalandhar,29.1,190.6,72.17
2026-04-24,Karnal,25.46,92.0,59.0
2026-04-24,Kurukshetra,31.75,40.7,50.0
2026-04-24,Ludhiana,21.4,63.8,64.0
2026-04-24,Meerut,22.05,84.7,74.33
2026-04-24,Moga,22.0,0.0,86.0
2026-04-24,Muzaffarnagar,28.57,36.95,59.67
2026-04-24,Patiala,39.1,28.9,
2026-04-24,Saharanpur,27.8,41.1,64.0
2026-04-24,Sirsa,22.4,57.91,87.0
2026-04-25,Agra,21.75,72.23,45.5
2026-04-25,Ambala,28.7,18.0,30.0
2026-04-25,Amritsar,35.1,55.2,71.5
2026-04-25,Bareilly,25.7,66.98,61.67
2026-04-25,Bathinda,29.93,96.6,56.33
2026-04-25,Fatehabad,22.87,73.87,46.33
2026-04-25,Ferozepur,22.1,29.21,32.0
2026-04-25,Hisar,26.15,87.99,71.67
2026-04-25,Jalandhar,26.75,57.53,92.0
2026-04-25,Kurukshetra,26.65,38.17,44.0
2026-04-25,Ludhiana,33.5,50.78,59.0
2026-04-25,Meerut,29.15,155.99,84.75
2026-04-25,Moga,26.65,134.77,71.33
2026-04-25,Muzaffarnagar,29.03,43.5,72.0
2026-04-25,Patiala,33.1,22.7,93.0
2026-04-25,Sirsa,33.4,11.6,33.0
2026-04-26,Agra,32.34,190.47,61.57
2026-04-26,Ambala,29.82,75.98,55.0
2026-04-26,Amritsar,24.6,117.9,31.0
2026-04-26,Bareilly,30.46,191.6,57.75
2026-04-26,Bathinda,23.9,124.6,56.67
2026-04-26,Fatehabad,28.67,165.99,57.25
2026-04-26,Ferozepur,25.65,76.3,49.0
2026-04-26,Hisar,23.94,125.3,72.75
2026-04-26,Jalandhar,24.75,92.0,69.75
2026-04-26,Karnal,28.05,8.8,88.0
2026-04-26,Kurukshetra,31.9,115.49,62.75
2026-04-26,Meerut,26.37,97.1,65.0
2026-04-26,Moga,35.75,44.3,54.0
2026-04-26,Muzaffarnagar,31.25,47.85,55.0
2026-04-26,Patiala,29.6,18.3,76.0
2026-04-26,Saharanpur,27.6,49.4,74.0
2026-04-26,Sirsa,26.72,76.12,60.5
2026-04-27,Agra,23.8,32.64,50.67
2026-04-27,Ambala,32.5,47.11,50.67
2026-04-27,Amritsar,31.35,86.0,71.0
2026-04-27,Bareilly,19.58,156.01,73.75
2026-04-27,Bathinda,24.9,26.16,73.0
2026-04-27,Fatehabad,27.3,0.0,55.0
2026-04-27,Ferozepur,29.85,24.9,59.5
2026-04-27,Hisar,26.75,99.64,59.2
2026-04-27,Jalandhar,21.5,53.36,54.0
2026-04-27,Karnal,25.5,20.26,59.5
2026-04-27,Kurukshetra,19.23,18.29,35.0
2026-04-27,Ludhiana,22.87,73.9,56.33
2026-04-27,Meerut,24.8,81.63,46.0
2026-04-27,Moga,22.55,48.01,60.5
2026-04-27,Muzaffarnagar,34.5,24.13,70.0
2026-04-27,Patiala,22.2,24.89,77.0
2026-04-27,Saharanpur,24.6,5.08,
2026-04-27,Sirsa,39.8,0.0,67.0
2026-04-28,Agra,28.12,132.03,32.0
2026-04-28,Ambala,29.09,143.09,67.57
2026-04-28,Amritsar,28.15,58.23,71.25
2026-04-28,Bareilly,37.2,34.54,
2026-04-28,Bathinda,24.28,192.47,61.0
2026-04-28,Fatehabad,37.0,41.9,51.0
2026-04-28,Ferozepur,22.86,43.48,56.4
2026-04-28,Hisar,29.67,22.86,74.0
2026-04-28,Jalandhar,31.3,79.12,70.0
2026-04-28,Karnal,33.03,71.86,46.33
2026-04-28,Kurukshetra,18.3,0.0,49.0
2026-04-28,Ludhiana,26.8,0.0,37.0
2026-04-28,Meerut,29.8,1.02,76.0
2026-04-28,Moga,27.8,10.6,80.0
2026-04-28,Muzaffarnagar,18.0,16.9,68.0
2026-04-28,Patiala,27.6,43.1,84.0
2026-04-28,Saharanpur,25.45,54.8,58.5
2026-04-29,Agra,34.33,87.7,53.75
2026-04-29,Ambala,23.6,19.05,65.5
2026-04-29,Amritsar,21.3,43.1,45.0
2026-04-29,Bareilly,27.47,86.7,48.33
2026-04-29,Bathinda,28.9,14.8,71.0
2026-04-29,Fatehabad,35.1,25.2,53.0
2026-04-29,Ferozepur,27.77,18.54,71.67
2026-04-29,Hisar,31.47,67.8,47.0
2026-04-29,Jalandhar,31.1,18.7,78.67
2026-04-29,Karnal,30.09,221.82,57.0
2026-04-29,Kurukshetra,24.97,48.41,66.33
2026-04-29,Ludhiana,33.4,44.8,64.5
2026-04-29,Moga,31.97,54.57,64.0
2026-04-29,Muzaffarnagar,27.46,124.56,62.25
2026-04-29,Saharanpur,22.87,114.4,71.33
2026-04-29,Sirsa,25.83,34.5,59.0
2026-04-30,Agra,26.48,77.47,65.0
2026-04-30,Ambala,25.9,80.2,
2026-04-30,Amritsar,30.4,73.02,89.5
2026-04-30,Bareilly,21.4,16.9,79.5
2026-04-30,Bathinda,26.04,127.14,90.75
2026-04-30,Fatehabad,29.46,108.88,72.75
2026-04-30,Ferozepur,24.25,71.5,49.5
2026-04-30,Hisar,31.2,60.9,65.33
2026-04-30,Jalandhar,26.0,46.17,48.75
2026-04-30,Karnal,32.6,26.6,31.0
2026-04-30,Kurukshetra,19.13,64.83,65.33
2026-04-30,Ludhiana,24.58,28.9,58.0
2026-04-30,Meerut,34.8,0.0,32.0
2026-04-30,Moga,39.6,15.2,95.0
2026-04-30,Muzaffarnagar,29.9,45.01,65.5
2026-04-30,Patiala,27.8,32.1,81.0
2026-04-30,Saharanpur,31.0,59.15,65.33
2026-04-30,Sirsa,18.6,17.27,83.0
2026-05-01,Agra,28.44,141.32,61.25
2026-05-01,Ambala,33.4,74.17,47.5
2026-05-01,Amritsar,25.63,50.65,59.33
2026-05-01,Bareilly,34.0,105.43,46.0
2026-05-01,Bathinda,25.0,44.7,60.0
2026-05-01,Fatehabad,18.0,0.0,38.0
2026-05-01,Ferozepur,25.5,76.2,43.0
2026-05-01,Hisar,34.07,51.4,57.0
2026-05-01,Jalandhar,24.05,29.21,49.33
2026-05-01,Karnal,27.95,64.9,45.0
2026-05-01,Kurukshetra,24.6,74.56,56.0
2026-05-01,Ludhiana,27.6,81.28,67.33
2026-05-01,Meerut,27.55,108.07,62.0
2026-05-01,Moga,29.5,60.7,60.33
2026-05-01,Muzaffarnagar,21.65,43.69,75.5
2026-05-01,Patiala,22.0,11.5,32.0
2026-05-01,Sirsa,20.35,85.09,58.5
2026-05-02,Agra,26.27,36.8,75.0
2026-05-02,Ambala,34.13,26.1,60.5
2026-05-02,Amritsar,26.68,177.85,47.2
2026-05-02,Bareilly,39.9,9.0,50.0
2026-05-02,Bathinda,27.62,45.42,63.5
2026-05-02,Fatehabad,28.42,36.2,59.0
2026-05-02,Ferozepur,29.75,29.1,57.5
2026-05-02,Hisar,26.17,85.9,58.0
2026-05-02,Jalandhar,38.8,0.0,51.0
2026-05-02,Karnal,27.42,91.86,47.17
2026-05-02,Kurukshetra,25.75,128.34,73.25
2026-05-02,Ludhiana,26.17,92.27,55.67
2026-05-02,Meerut,32.65,11.69,65.5
2026-05-02,Moga,26.93,70.5,36.67
2026-05-02,Muzaffarnagar,33.83,113.6,75.67
2026-05-02,Patiala,26.0,3.81,83.0
2026-05-02,Saharanpur,20.8,27.3,77.0
2026-05-02,Sirsa,34.1,14.26,63.33
2026-05-03,Agra,23.25,0.0,52.5
2026-05-03,Ambala,25.35,155.1,60.5
2026-05-03,Amritsar,23.65,55.36,62.5
2026-05-03,Bareilly,30.9,129.37,48.0
2026-05-03,Bathinda,16.5,46.2,68.0
2026-05-03,Fatehabad,29.5,8.9,89.0
2026-05-03,Ferozepur,31.76,74.52,52.2
2026-05-03,Hisar,25.93,40.6,63.67
2026-05-03,Jalandhar,34.3,0.0,
2026-05-03,Karnal,26.5,103.1,57.5
2026-05-03,Kurukshetra,22.43,39.88,74.67
2026-05-03,Ludhiana,21.6,31.0,92.0
2026-05-03,Meerut,32.8,45.97,71.0
2026-05-03,Moga,25.66,140.32,55.4
2026-05-03,Muzaffarnagar,25.0,9.4,31.0
2026-05-03,Patiala,34.15,27.8,88.0
2026-05-03,Saharanpur,27.2,40.89,76.0
2026-05-03,Sirsa,26.35,51.07,54.5
2026-05-04,Agra,22.86,111.06,63.8
2026-05-04,Ambala,32.07,74.1,53.0
2026-05-04,Amritsar,24.8,54.6,66.0
2026-05-04,Bathinda,27.49,271.18,51.8
2026-05-04,Fatehabad,30.0,98.2,66.0
2026-05-04,Ferozepur,28.7,48.51,
2026-05-04,Hisar,26.0,64.71,53.67
2026-05-04,Jalandhar,18.3,13.46,89.0
2026-05-04,Karnal,30.8,102.99,54.75
2026-05-04,Kurukshetra,22.9,150.31,74.4
2026-05-04,Ludhiana,15.7,17.27,32.0
2026-05-04,Meerut,27.0,47.1,44.0
2026-05-04,Moga,27.95,78.19,73.5
2026-05-04,Muzaffarnagar,36.0,8.3,44.0
2026-05-04,Patiala,35.1,0.0,92.0
2026-05-04,Saharanpur,23.25,90.7,85.0
2026-05-04,Sirsa,29.57,71.7,79.67
2026-05-05,Agra,36.55,36.58,78.5
2026-05-05,Ambala,26.13,91.6,57.0
2026-05-05,Amritsar,22.13,57.68,80.0
2026-05-05,Bareilly,34.13,0.0,66.67
2026-05-05,Bathinda,24.5,47.2,62.0
2026-05-05,Fatehabad,24.65,66.38,54.5
2026-05-05,Ferozepur,32.1,26.62,52.0
2026-05-05,Hisar,24.63,43.96,77.5
2026-05-05,Jalandhar,28.5,77.16,70.67
2026-05-05,Karnal,21.62,60.91,46.25
2026-05-05,Ludhiana,24.33,7.7,67.0
2026-05-05,Meerut,24.2,125.04,54.5
2026-05-05,Moga,25.95,125.8,62.17
2026-05-05,Patiala,26.55,69.38,62.0
2026-05-05,Saharanpur,33.17,63.45,54.67
2026-05-05,Sirsa,26.67,102.69,60.67
2026-05-06,Agra,24.8,37.88,63.0
2026-05-06,Ambala,29.16,116.73,70.75
2026-05-06,Amritsar,31.78,115.7,61.0
2026-05-06,Bareilly,22.85,60.03,37.5
2026-05-06,Bathinda,25.4,9.4,63.33
2026-05-06,Fatehabad,20.94,144.33,84.5
2026-05-06,Ferozepur,24.97,117.7,80.5
2026-05-06,Jalandhar,28.46,116.78,66.6
2026-05-06,Karnal,30.8,23.6,35.0
2026-05-06,Kurukshetra,27.73,81.47,78.33
2026-05-06,Ludhiana,32.5,80.95,57.5
2026-05-06,Moga,31.17,89.63,41.67
2026-05-06,Muzaffarnagar,30.45,47.5,60.5
2026-05-06,Saharanpur,28.55,14.43,62.0
2026-05-06,Sirsa,22.57,61.4,70.0
2026-05-07,Agra,21.95,25.6,71.0
2026-05-07,Ambala,27.93,79.53,71.0
2026-05-07,Amritsar,30.25,59.13,39.33
2026-05-07,Bareilly,29.36,59.68,59.33
2026-05-07,Bathinda,29.65,131.11,58.0
2026-05-07,Fatehabad,29.23,85.74,67.33
2026-05-07,Ferozepur,20.7,71.36,59.5
2026-05-07,Hisar,29.85,42.8,50.5
2026-05-07,Jalandhar,27.55,59.69,72.0
2026-05-07,Karnal,28.3,24.8,91.0
2026-05-07,Kurukshetra,28.28,111.8,63.25
2026-05-07,Ludhiana,33.73,57.4,69.5
2026-05-07,Meerut,27.33,117.71,50.5
2026-05-07,Moga,26.72,164.63,71.67
2026-05-07,Muzaffarnagar,25.7,14.1,87.5
2026-05-07,Patiala,21.35,85.16,63.0
2026-05-07,Saharanpur,28.43,89.56,60.67
2026-05-07,Sirsa,17.1,42.8,66.0
2026-05-08,Agra,22.0,71.0,81.0
2026-05-08,Ambala,28.53,119.29,54.71
2026-05-08,Amritsar,26.8,102.73,53.2
2026-05-08,Bareilly,36.8,41.2,55.33
2026-05-08,Bathinda,30.02,69.2,69.5
2026-05-08,Fatehabad,31.1,85.35,70.33
2026-05-08,Hisar,23.16,99.39,46.75
2026-05-08,Jalandhar,28.1,69.3,70.83
2026-05-08,Karnal,30.66,152.4,66.2
2026-05-08,Ludhiana,32.06,75.93,57.0
2026-05-08,Moga,16.5,0.0,92.0
2026-05-08,Muzaffarnagar,39.4,8.4,52.0
2026-05-08,Patiala,25.57,79.89,45.33
2026-05-08,Sirsa,29.6,81.77,54.5
2026-05-09,Agra,29.97,88.38,67.0
2026-05-09,Ambala,16.0,0.0,87.0
2026-05-09,Amritsar,25.6,47.0,82.0
2026-05-09,Bareilly,24.83,90.27,56.5
2026-05-09,Fatehabad,38.7,44.2,
2026-05-09,Ferozepur,23.3,32.4,39.0
2026-05-09,Hisar,19.23,96.0,59.5
2026-05-09,Jalandhar,32.5,8.0,36.0
2026-05-09,Karnal,25.76,221.54,64.57
2026-05-09,Kurukshetra,26.88,95.62,63.6
2026-05-09,Ludhiana,28.1,27.5,69.67
2026-05-09,Meerut,26.72,48.9,71.0
2026-05-09,Moga,27.5,42.31,61.6
2026-05-09,Muzaffarnagar,27.8,74.6,66.17
2026-05-09,Patiala,18.45,26.0,44.0
2026-05-09,Saharanpur,37.4,34.29,51.0
2026-05-09,Sirsa,25.6,20.57,59.0
2026-05-10,Agra,29.33,68.8,76.0
2026-05-10,Ambala,27.65,69.0,46.5
2026-05-10,Amritsar,21.4,50.3,68.0
2026-05-10,Bareilly,28.45,40.39,89.0
2026-05-10,Bathinda,33.14,185.11,69.5
2026-05-10,Ferozepur,25.15,131.11,69.67
2026-05-10,Hisar,26.32,169.26,53.83
2026-05-10,Jalandhar,29.2,13.0,73.0
2026-05-10,Karnal,33.9,0.0,89.0
2026-05-10,Kurukshetra,31.33,129.62,66.17
2026-05-10,Ludhiana,29.35,11.18,54.0
2026-05-10,Meerut,33.7,48.51,70.0
2026-05-10,Moga,21.1,58.3,49.5
2026-05-10,Muzaffarnagar,16.5,45.7,79.0
2026-05-10,Saharanpur,30.75,41.3,57.5
2026-05-10,Sirsa,24.15,72.43,49.5
2026-05-11,Agra,27.2,40.0,93.0
2026-05-11,Ambala,27.3,17.9,58.0
2026-05-11,Amritsar,23.93,67.87,59.33
2026-05-11,Bareilly,22.6,15.1,51.0
2026-05-11,Bathinda,15.1,0.1,50.0
2026-05-11,Fatehabad,37.0,8.7,75.0
2026-05-11,Ferozepur,20.0,0.0,86.0
2026-05-11,Hisar,28.6,121.66,71.83
2026-05-11,Jalandhar,29.23,8.6,45.5
2026-05-11,Karnal,24.8,134.8,63.33
2026-05-11,Kurukshetra,37.7,48.26,39.0
2026-05-11,Ludhiana,33.53,98.0,62.0
2026-05-11,Meerut,29.63,82.05,70.0
2026-05-11,Moga,26.13,19.8,58.67
2026-05-11,Muzaffarnagar,29.43,87.84,49.67
2026-05-11,Saharanpur,27.55,77.8,68.5
2026-05-11,Sirsa,24.73,59.4,64.0
2026-05-12,Agra,20.75,77.7,89.0
2026-05-12,Ambala,27.05,4.68,68.5
2026-05-12,Amritsar,30.63,150.0,55.71
2026-05-12,Bareilly,25.7,137.2,46.33
2026-05-12,Bathinda,16.4,11.7,
2026-05-12,Fatehabad,29.8,45.15,70.5
2026-05-12,Ferozepur,31.24,85.54,65.6
2026-05-12,Jalandhar,35.87,44.46,42.67
2026-05-12,Karnal,23.4,116.72,58.0
2026-05-12,Kurukshetra,29.3,4.2,
2026-05-12,Ludhiana,21.35,72.43,69.0
2026-05-12,Meerut,20.1,14.3,47.0
2026-05-12,Muzaffarnagar,34.9,25.8,45.0
