trip_id,mandi_id,destination_warehouse,departure_time,arrival_time,transit_hours,was_impossible_duration,distance_km,vehicle_no_clean,driver_id,is_delayed
TRP006550,MANDI032,WH-South,2026-07-06 21:44:34,2026-07-07 20:20:00,22.59,False,1186.5,DL-89-BC-6231,DRV349,True
TRP007303,MANDI004,WH-East,2026-07-07 00:00:00,2026-07-07 23:34:36,23.58,False,1252.9,DL-62-DF-2879,,True
TRP007757,MANDI010,WH-Central,2026-07-07 00:00:00,2026-07-08 02:01:39,26.03,False,466.2,HR-27-DF-5585,DRV399,True
TRP001144,MANDI032,WH-South,2026-07-07 00:00:00,2026-07-08 04:36:26,28.61,False,940.5,,,True
TRP002153,MANDI045,WH-Central,2026-07-07 02:57:22,2026-07-07 08:21:00,5.39,False,,DL-65-BC-3585,DRV853,False
TRP009195,MANDI021,WH-North,2026-07-07 03:42:38,2026-07-07 09:30:38,5.8,False,243.2,HR-57-DF-6847,,False
TRP008409,MANDI001,WH-South,2026-07-07 05:10:00,2026-07-08 00:46:00,19.6,False,1165.6,HR-56-AB-7565,DRV204,False
TRP002657,MANDI008,Export-Terminal,2026-07-07 05:21:20,2026-07-08 01:15:00,19.89,False,1168.3,UP-50-BC-3214,DRV167,False
TRP000919,MANDI011,WH-West,2026-07-07 05:37:56,2026-07-07 20:01:56,14.4,False,728.5,UP-36-AB-7434,DRV545,False
TRP001902,MANDI028,Export-Terminal,2026-07-07 07:23:00,2026-07-08 01:59:00,18.6,False,1020.6,UP-34-DF-9243,DRV421,True
TRP009051,MANDI035,WH-West,2026-07-07 07:41:26,2026-07-08 00:00:00,16.31,False,988.8,,DRV326,False
TRP002110,MANDI017,WH-West,2026-07-07 08:10:00,2026-07-08 07:34:17,23.4,False,1028.7,RJ-89-AB-1319,DRV667,True
TRP006555,MANDI053,WH-East,2026-07-07 08:14:40,2026-07-08 05:56:40,21.7,False,1174.8,PB-88-AB-7945,,True
TRP002276,MANDI036,WH-East,2026-07-07 08:57:36,2026-07-07 13:09:36,4.2,False,186.9,DL-62-DF-1368,DRV827,False
TRP003585,MANDI022,WH-South,2026-07-07 09:49:28,2026-07-07 00:00:00,9.82,True,122.6,RJ-33-CD-8732,DRV446,False
TRP003992,MANDI032,WH-North,2026-07-07 10:13:01,,9.1,False,376.9,UP-97-AB-1740,DRV522,False
TRP004268,MANDI053,Export-Terminal,2026-07-07 11:51:25,2026-07-08 09:33:25,21.7,False,939.7,DL-25-AB-2579,DRV513,True
TRP005446,MANDI030,WH-East,2026-07-07 12:25:39,2026-07-07 19:43:00,7.29,False,292.5,DL-62-AB-4833,,False
TRP009867,MANDI041,WH-West,2026-07-07 14:17:32,2026-07-08 05:23:00,15.09,False,811.1,DL-45-AB-8745,DRV915,False
TRP001336,MANDI035,WH-Central,2026-07-07 15:16:00,2026-07-08 10:34:01,19.3,False,898.0,RJ-62-CD-8005,DRV993,False
TRP002434,MANDI013,WH-North,2026-07-07 15:18:14,2026-07-08 03:24:00,12.1,False,645.6,RJ-70-BC-9855,DRV355,False
TRP000923,MANDI043,WH-North,2026-07-07 15:26:05,2026-07-08 02:50:05,11.4,False,662.0,HR-23-DF-5486,DRV411,False
TRP005925,MANDI017,Export-Terminal,2026-07-07 15:42:15,2026-07-08 02:00:15,10.3,False,,UP-13-BC-3691,DRV370,False
TRP003464,MANDI010,WH-South,2026-07-07 16:19:00,2026-07-07 20:43:00,4.4,False,196.9,HR-90-BC-1367,DRV976,False
TRP008129,MANDI006,WH-West,2026-07-07 16:23:04,2026-07-08 08:41:00,16.3,False,681.6,RJ-24-AB-4684,DRV446,False
TRP009183,MANDI008,Export-Terminal,2026-07-07 16:28:56,2026-07-08 03:52:00,11.38,False,525.6,HR-20-DF-7703,DRV632,False
TRP007225,MANDI008,WH-West,2026-07-07 17:07:00,2026-07-07 21:25:28,4.31,False,179.6,HR-26-DF-9974,DRV443,False
TRP009100,MANDI014,WH-East,2026-07-07 17:41:58,2026-07-08 07:17:58,13.6,False,683.6,RJ-73-CD-5571,DRV971,False
TRP001798,MANDI029,Export-Terminal,2026-07-07 19:18:00,2026-07-08 11:24:27,16.11,False,830.8,HR-60-DF-6713,DRV448,False
TRP008799,MANDI022,WH-North,2026-07-07 21:44:39,2026-07-08 11:14:00,13.49,False,590.6,,DRV242,False
TRP006025,MANDI010,WH-West,2026-07-07 23:17:38,2026-07-08 12:35:38,13.3,False,554.6,,DRV433,False
TRP004413,MANDI057,WH-West,2026-07-08 00:00:00,2026-07-08 18:19:45,18.33,False,884.3,,DRV556,True
TRP004286,MANDI052,WH-South,2026-07-08 00:00:00,2026-07-09 11:24:00,35.4,False,746.0,RJ-54-CD-1824,DRV687,True
TRP008941,MANDI013,WH-West,2026-07-08 00:00:00,2026-07-08 20:24:07,20.4,False,781.7,PB-31-BC-2250,DRV220,True
TRP001345,MANDI001,WH-South,2026-07-08 00:00:00,2026-07-09 04:48:59,28.82,False,693.6,UP-33-DF-6893,,True
TRP006478,MANDI055,WH-North,2026-07-08 00:51:00,2026-07-08 00:00:00,0.85,True,355.7,,,False
TRP009025,MANDI048,WH-South,2026-07-08 01:24:46,2026-07-08 16:54:46,15.5,False,664.7,UP-67-AB-6561,DRV652,False
TRP009158,MANDI019,WH-West,2026-07-08 02:00:44,2026-07-08 11:24:00,9.39,False,479.2,DL-81-BC-2091,,False
TRP008710,MANDI039,WH-Central,2026-07-08 02:08:01,2026-07-08 07:14:01,5.1,False,260.7,PB-99-AB-2044,DRV194,False
TRP008710,MANDI039,WH-Central,2026-07-08 02:08:01,2026-07-08 07:14:01,5.1,False,260.7,PB-99-AB-2044,DRV194,False
TRP000412,MANDI037,WH-South,2026-07-08 02:10:04,2026-07-08 08:34:00,6.4,False,269.2,UP-86-AB-6966,,False
TRP007320,MANDI050,WH-North,2026-07-08 03:06:29,2026-07-08 19:06:29,16.0,False,794.9,RJ-16-AB-1850,DRV817,False
TRP007824,MANDI003,WH-Central,2026-07-08 03:21:18,2026-07-08 13:27:00,10.1,False,469.4,PB-29-AB-7904,DRV161,False
TRP002398,MANDI005,Export-Terminal,2026-07-08 03:24:00,2026-07-08 15:48:00,12.4,False,690.3,DL-31-AB-7856,DRV672,False
TRP006871,MANDI051,WH-South,2026-07-08 03:27:56,2026-07-08 10:21:00,6.88,False,375.9,DL-71-BC-3009,,False
TRP006871,MANDI051,WH-South,2026-07-08 03:27:56,2026-07-08 10:21:00,6.88,False,375.9,DL-71-BC-3009,,False
TRP005558,MANDI002,WH-East,2026-07-08 03:35:32,2026-07-08 15:47:32,12.2,False,680.6,RJ-70-BC-2852,DRV185,False
TRP006608,MANDI019,WH-South,2026-07-08 03:50:00,2026-07-08 15:32:45,11.71,False,600.4,DL-55-DF-9091,DRV508,False
TRP006429,MANDI003,WH-West,2026-07-08 04:18:21,2026-07-08 16:30:21,12.2,False,540.5,DL-35-DF-7051,DRV865,False
TRP006429,MANDI003,WH-West,2026-07-08 04:18:21,2026-07-08 16:30:21,12.2,False,540.5,DL-35-DF-7051,DRV865,False
TRP004003,MANDI019,WH-South,2026-07-08 04:44:04,2026-07-09 00:00:00,19.27,False,840.2,RJ-14-BC-6388,DRV158,True
TRP005876,MANDI019,WH-West,2026-07-08 05:31:55,2026-07-08 18:19:55,12.8,False,676.0,UP-71-AB-7083,DRV994,False
TRP003161,MANDI030,WH-Central,2026-07-08 05:56:45,2026-07-08 08:02:00,2.09,False,99.1,RJ-15-BC-3226,DRV505,False
TRP003161,MANDI030,WH-Central,2026-07-08 05:56:45,2026-07-08 08:02:00,2.09,False,99.1,RJ-15-BC-3226,DRV505,False
TRP001150,MANDI011,WH-North,2026-07-08 06:38:18,2026-07-08 21:38:18,15.0,False,621.9,UP-41-CD-5330,DRV530,False
TRP001884,MANDI030,WH-North,2026-07-08 06:58:02,2026-07-09 00:22:02,17.4,False,770.3,,DRV479,False
TRP006571,MANDI039,Export-Terminal,2026-07-08 07:22:17,2026-07-09 01:16:00,17.9,False,738.2,RJ-89-CD-4209,DRV632,True
TRP007909,MANDI049,WH-North,2026-07-08 07:33:48,2026-07-08 23:39:00,16.09,False,815.0,DL-35-BC-7281,DRV347,False
TRP005404,MANDI011,WH-West,2026-07-08 07:54:24,2026-07-09 03:42:24,19.8,False,997.7,,DRV487,False
TRP005404,MANDI011,WH-West,2026-07-08 07:54:24,2026-07-09 03:42:24,19.8,False,997.7,,DRV487,False
TRP001550,MANDI048,WH-North,2026-07-08 08:04:18,2026-07-08 14:58:18,6.9,False,297.9,,DRV167,False
TRP006712,MANDI050,WH-Central,2026-07-08 08:10:49,2026-07-08 11:52:00,3.69,False,158.4,HR-35-CD-2292,DRV573,False
TRP006236,MANDI022,WH-Central,2026-07-08 09:43:00,2026-07-08 00:00:00,9.72,True,143.5,DL-99-CD-2865,DRV872,False
TRP005764,MANDI042,WH-South,2026-07-08 09:53:00,2026-07-08 12:35:00,2.7,False,148.4,PB-60-BC-9605,DRV921,False
TRP002965,MANDI046,Export-Terminal,2026-07-08 11:50:53,,6.7,False,326.3,UP-81-DF-9038,,False
TRP004374,MANDI021,Export-Terminal,2026-07-08 12:19:19,2026-07-08 16:49:19,4.5,False,191.8,PB-71-DF-2386,DRV539,False
TRP004473,MANDI026,WH-East,2026-07-08 12:45:45,2026-07-08 18:27:45,5.7,False,336.3,UP-80-CD-2610,DRV589,False
TRP008847,MANDI054,Export-Terminal,2026-07-08 13:01:45,2026-07-08 16:37:45,3.6,False,165.5,HR-96-BC-4441,DRV312,False
TRP008847,MANDI054,Export-Terminal,2026-07-08 13:01:45,2026-07-08 16:37:45,3.6,False,165.5,HR-96-BC-4441,DRV312,False
TRP004181,MANDI014,WH-North,2026-07-08 13:11:22,2026-07-09 02:41:22,13.5,False,807.5,UP-51-BC-9766,DRV481,False
TRP003776,MANDI035,WH-West,2026-07-08 13:56:00,2026-07-09 00:26:35,10.51,False,542.3,,DRV236,False
TRP005955,MANDI001,WH-North,2026-07-08 14:22:39,2026-07-09 09:10:00,18.79,False,1121.0,DL-93-DF-7516,DRV403,False
TRP003009,MANDI033,WH-West,2026-07-08 14:40:00,2026-07-09 14:10:45,23.51,False,1365.7,UP-97-BC-4801,DRV477,False
TRP008005,MANDI037,WH-East,2026-07-08 15:05:55,,23.1,False,,HR-93-DF-8007,DRV271,False
TRP000482,MANDI030,WH-East,2026-07-08 15:06:00,,23.6,False,1322.3,HR-63-BC-9783,,True
TRP008267,MANDI006,WH-West,2026-07-08 18:18:48,2026-07-08 22:30:48,4.2,False,198.5,UP-11-DF-9291,DRV660,False
TRP003614,MANDI035,Export-Terminal,2026-07-08 20:19:00,2026-07-09 19:49:22,23.51,False,1200.2,PB-13-BC-5684,DRV501,True
TRP001302,MANDI014,WH-North,2026-07-08 21:00:23,2026-07-09 04:30:00,7.49,False,318.5,PB-11-DF-3051,DRV493,False
TRP002516,MANDI030,WH-Central,2026-07-08 21:20:40,2026-07-09 02:02:40,4.7,False,194.8,,DRV268,False
TRP005283,MANDI039,WH-West,2026-07-08 22:27:00,2026-07-09 00:00:00,1.55,False,315.7,HR-39-CD-5921,DRV622,False
TRP004192,MANDI026,WH-South,2026-07-08 22:32:00,2026-07-09 16:14:00,17.7,False,987.9,UP-67-AB-8227,DRV961,False
TRP000233,MANDI055,WH-Central,2026-07-08 22:49:00,2026-07-09 18:01:00,19.2,False,1046.1,DL-44-BC-3798,DRV114,False
TRP001517,MANDI053,WH-Central,2026-07-08 22:50:00,2026-07-09 00:00:00,1.17,False,814.8,PB-80-BC-2087,DRV162,False
TRP009256,MANDI039,WH-Central,2026-07-08 23:54:20,2026-07-09 16:00:20,16.1,False,856.5,DL-84-DF-2700,DRV577,False
TRP006600,MANDI017,WH-South,2026-07-09 00:00:00,2026-07-09 16:24:00,16.4,False,,,DRV557,False
TRP006600,MANDI017,WH-South,2026-07-09 00:00:00,2026-07-09 16:24:00,16.4,False,,,DRV557,False
TRP004706,MANDI048,WH-North,2026-07-09 00:00:00,,13.6,False,575.2,UP-18-CD-5678,DRV649,False
TRP003383,MANDI010,WH-South,2026-07-09 02:29:26,2026-07-09 13:35:26,11.1,False,630.6,HR-21-BC-7841,DRV827,False
TRP000531,MANDI009,WH-Central,2026-07-09 03:50:00,2026-07-09 12:02:00,8.2,False,351.4,,DRV433,False
TRP005927,MANDI012,WH-North,2026-07-09 04:25:00,2026-07-10 02:37:20,22.21,False,923.1,HR-76-BC-3302,DRV116,True
TRP005472,MANDI025,WH-North,2026-07-09 05:03:32,2026-07-10 02:33:32,21.5,False,,DL-82-DF-5952,DRV362,False
TRP006892,MANDI035,WH-East,2026-07-09 06:27:00,2026-07-09 00:00:00,6.45,True,344.5,,DRV521,False
TRP001471,MANDI023,Export-Terminal,2026-07-09 06:30:00,2026-07-09 17:06:27,10.61,False,624.6,HR-39-CD-4640,DRV866,False
TRP002632,MANDI024,WH-Central,2026-07-09 06:57:00,2026-07-10 03:51:00,20.9,False,871.8,PB-82-CD-4467,DRV800,False
TRP004418,MANDI025,WH-Central,2026-07-09 08:04:18,2026-07-09 21:10:18,13.1,False,644.5,PB-63-AB-6428,,False
TRP004999,MANDI010,WH-East,2026-07-09 08:24:46,2026-07-09 17:12:00,8.79,False,,HR-47-CD-1800,DRV410,False
TRP005195,MANDI009,WH-South,2026-07-09 09:02:27,2026-07-09 11:50:27,2.8,False,134.7,HR-54-DF-3173,DRV776,False
TRP007167,MANDI025,WH-Central,2026-07-09 09:50:40,2026-07-10 05:56:40,20.1,False,966.1,,DRV530,False
TRP008955,MANDI006,WH-North,2026-07-09 10:02:00,2026-07-09 00:00:00,10.03,True,607.4,UP-97-CD-7008,DRV804,False
TRP009448,MANDI003,WH-West,2026-07-09 10:20:00,2026-07-10 05:14:00,18.9,False,1059.9,,DRV240,True
TRP006406,MANDI024,WH-Central,2026-07-09 11:26:10,2026-07-09 19:20:10,7.9,False,396.4,HR-47-DF-2886,DRV181,False
TRP005808,MANDI017,WH-Central,2026-07-09 11:50:08,2026-07-09 20:56:08,9.1,False,510.1,UP-73-DF-9944,DRV437,False
TRP005393,MANDI005,WH-West,2026-07-09 12:05:41,2026-07-10 03:23:41,15.3,False,704.9,PB-40-BC-6665,,True
TRP008128,MANDI039,WH-North,2026-07-09 12:24:01,,5.1,False,262.0,RJ-50-DF-9571,DRV174,False
TRP008128,MANDI039,WH-North,2026-07-09 12:24:01,,5.1,False,262.0,RJ-50-DF-9571,DRV174,False
TRP003733,MANDI057,WH-Central,2026-07-09 12:24:08,2026-07-10 00:00:00,11.6,False,,DL-10-AB-6544,DRV787,False
TRP007861,MANDI024,WH-West,2026-07-09 13:01:00,2026-07-10 07:25:24,18.41,False,1096.2,PB-98-BC-3443,DRV744,False
TRP001068,MANDI016,WH-South,2026-07-09 13:08:49,2026-07-10 11:14:00,22.09,False,1211.9,PB-30-DF-2656,DRV611,True
TRP003797,MANDI015,WH-East,2026-07-09 14:37:51,2026-07-10 01:31:51,10.9,False,443.5,UP-25-BC-3730,DRV609,False
TRP009046,MANDI023,WH-South,2026-07-09 14:45:56,2026-07-10 13:51:56,23.1,False,,RJ-86-DF-8368,,True
TRP006654,MANDI029,WH-North,2026-07-09 16:21:20,2026-07-09 21:57:00,5.59,False,240.3,PB-80-BC-2503,DRV850,False
TRP007677,MANDI030,WH-South,2026-07-09 17:10:00,,10.9,False,614.5,,DRV217,False
TRP006937,MANDI035,WH-South,2026-07-09 17:53:00,2026-07-10 07:17:05,13.4,False,802.6,PB-93-AB-5757,DRV913,False
TRP005700,MANDI054,WH-Central,2026-07-09 18:55:38,2026-07-09 23:55:38,5.0,False,230.6,PB-36-BC-2367,DRV352,False
TRP001089,MANDI022,WH-North,2026-07-09 19:14:00,2026-07-10 08:14:26,13.01,False,,PB-13-DF-1278,DRV835,False
TRP008582,MANDI043,WH-South,2026-07-09 20:39:00,2026-07-10 12:03:01,15.4,False,,PB-39-CD-3779,DRV888,True
TRP003784,MANDI012,Export-Terminal,2026-07-09 20:52:41,2026-07-10 02:34:00,5.69,False,280.3,PB-23-AB-4145,DRV501,False
TRP001779,MANDI018,WH-West,2026-07-09 22:14:00,2026-07-10 07:20:00,9.1,False,446.7,RJ-56-DF-8897,DRV648,False
TRP008118,MANDI011,WH-North,2026-07-09 22:27:42,2026-07-10 06:57:42,8.5,False,480.4,PB-60-DF-2214,DRV838,False
TRP001977,MANDI028,WH-Central,2026-07-09 22:30:00,2026-07-10 12:36:45,14.11,False,743.3,PB-16-DF-1340,DRV140,False
TRP008663,MANDI027,WH-South,2026-07-09 22:40:40,2026-07-10 02:46:40,4.1,False,221.7,UP-20-DF-1566,DRV502,False
TRP000437,MANDI039,WH-West,2026-07-09 22:55:06,2026-07-10 19:31:06,20.6,False,1161.3,HR-10-AB-1474,,True
TRP006904,MANDI015,Export-Terminal,2026-07-09 23:15:00,2026-07-10 00:00:00,0.75,False,1051.2,UP-47-AB-1937,DRV634,False
TRP006830,MANDI041,WH-Central,2026-07-09 23:23:00,2026-07-10 23:05:07,23.7,False,1237.2,UP-63-CD-8038,DRV907,True
TRP008119,MANDI034,WH-North,2026-07-09 23:53:43,2026-07-10 04:59:00,5.09,False,,HR-70-CD-6539,DRV226,False
TRP009904,MANDI001,WH-East,2026-07-09 23:56:37,2026-07-10 20:14:37,20.3,False,1150.2,DL-75-AB-3611,DRV138,True
TRP003275,MANDI020,WH-West,2026-07-10 00:00:00,2026-07-10 16:44:00,16.73,False,679.0,RJ-13-CD-7878,,False
TRP008477,MANDI007,WH-South,2026-07-10 00:00:00,2026-07-11 18:55:51,42.93,False,930.8,PB-16-DF-9077,DRV274,True
TRP007196,MANDI004,WH-East,2026-07-10 00:00:00,2026-07-10 18:23:19,18.39,False,715.4,HR-95-AB-5494,DRV539,False
TRP001313,MANDI029,WH-West,2026-07-10 00:00:00,2026-07-11 07:39:44,31.66,False,824.9,RJ-48-DF-6595,DRV872,True
TRP009963,MANDI055,Export-Terminal,2026-07-10 00:44:57,2026-07-10 10:38:57,9.9,False,584.2,RJ-61-CD-3495,DRV598,False
TRP009360,MANDI009,WH-West,2026-07-10 02:00:10,2026-07-10 10:42:10,8.7,False,458.6,HR-86-AB-3035,DRV794,False
TRP005440,MANDI028,WH-South,2026-07-10 02:29:59,2026-07-10 12:53:00,10.38,False,546.6,UP-67-DF-9359,DRV159,False
TRP009787,MANDI016,WH-North,2026-07-10 02:41:00,2026-07-10 00:00:00,2.68,True,233.5,DL-46-BC-7525,DRV598,False
TRP007034,MANDI014,WH-South,2026-07-10 03:09:04,2026-07-10 08:15:04,5.1,False,278.4,HR-54-AB-4740,,False
TRP001409,MANDI053,WH-South,2026-07-10 05:10:00,2026-07-10 13:04:58,7.92,False,472.1,,DRV504,False
TRP001409,MANDI053,WH-South,2026-07-10 05:10:00,2026-07-10 13:04:58,7.92,False,472.1,,DRV504,False
TRP006798,MANDI014,Export-Terminal,2026-07-10 05:13:00,2026-07-10 23:25:17,18.2,False,840.8,PB-42-DF-6757,DRV394,False
TRP006003,MANDI039,Export-Terminal,2026-07-10 05:43:00,2026-07-10 20:07:17,14.4,False,783.4,DL-64-BC-8172,DRV159,False
TRP004074,MANDI037,WH-Central,2026-07-10 07:09:39,2026-07-10 16:33:39,9.4,False,426.9,PB-62-BC-8763,DRV794,False
TRP002085,MANDI011,WH-South,2026-07-10 07:24:48,2026-07-11 03:18:48,19.9,False,815.1,DL-92-CD-5964,DRV164,False
TRP000707,MANDI005,WH-North,2026-07-10 08:01:38,,16.8,False,977.4,PB-80-BC-3111,DRV935,False
TRP004672,MANDI004,WH-North,2026-07-10 08:50:00,2026-07-10 22:02:31,13.21,False,643.9,RJ-39-CD-6850,DRV798,False
TRP001566,MANDI020,Export-Terminal,2026-07-10 09:04:25,2026-07-10 00:00:00,9.07,True,688.4,HR-15-DF-9709,DRV836,False
TRP007353,MANDI004,WH-Central,2026-07-10 09:18:00,2026-07-10 15:24:46,6.11,False,358.5,,,False
TRP008281,MANDI012,WH-North,2026-07-10 09:48:44,2026-07-10 22:42:44,12.9,False,716.7,,DRV995,False
TRP003548,MANDI030,WH-East,2026-07-10 10:47:13,2026-07-10 13:53:13,3.1,False,182.7,,,False
TRP006164,MANDI025,WH-South,2026-07-10 11:00:09,2026-07-11 02:24:09,15.4,False,635.4,DL-47-BC-3888,DRV785,False
TRP006164,MANDI025,WH-South,2026-07-10 11:00:09,2026-07-11 02:24:09,15.4,False,635.4,DL-47-BC-3888,DRV785,False
TRP006186,MANDI042,WH-East,2026-07-10 11:09:13,2026-07-11 00:21:13,13.2,False,641.8,,DRV863,False
TRP009573,MANDI010,WH-North,2026-07-10 11:18:17,2026-07-10 18:54:00,7.6,False,343.7,RJ-55-BC-8449,DRV168,False
TRP004817,MANDI057,Export-Terminal,2026-07-10 11:23:00,2026-07-11 10:59:11,23.6,False,1204.4,HR-19-BC-8521,DRV462,True
TRP000832,MANDI015,Export-Terminal,2026-07-10 11:32:24,2026-07-10 00:00:00,11.54,True,345.5,HR-12-AB-4822,DRV478,False
TRP001591,MANDI013,WH-North,2026-07-10 12:10:00,2026-07-10 22:04:00,9.9,False,,HR-73-BC-6907,DRV765,False
TRP003044,MANDI027,WH-North,2026-07-10 12:29:00,2026-07-10 17:47:00,5.3,False,251.4,DL-76-CD-7096,DRV652,False
TRP001981,MANDI055,Export-Terminal,2026-07-10 12:45:00,2026-07-11 11:03:00,22.3,False,1009.2,UP-28-DF-3985,DRV524,True
TRP009654,MANDI026,WH-East,2026-07-10 13:09:00,2026-07-11 09:21:27,20.21,False,931.9,UP-68-AB-2690,DRV220,False
TRP001941,MANDI048,WH-North,2026-07-10 13:09:45,2026-07-11 11:15:45,22.1,False,,UP-70-CD-5208,DRV192,True
TRP004391,MANDI056,WH-South,2026-07-10 16:20:41,2026-07-11 08:50:41,16.5,False,743.3,,DRV342,False
TRP009077,MANDI009,WH-East,2026-07-10 16:59:38,2026-07-11 00:00:00,7.01,False,809.5,RJ-66-CD-8340,DRV480,False
TRP004468,MANDI023,WH-Central,2026-07-10 17:01:00,,6.2,False,254.2,PB-69-AB-8005,DRV307,False
TRP006398,MANDI046,WH-Central,2026-07-10 18:43:06,2026-07-11 10:49:06,16.1,False,945.9,PB-32-CD-5777,DRV739,False
TRP002943,MANDI043,WH-North,2026-07-10 19:11:00,2026-07-11 14:53:37,19.71,False,807.6,RJ-27-BC-5163,DRV160,False
TRP003265,MANDI020,WH-Central,2026-07-10 19:23:12,2026-07-11 11:53:12,16.5,False,681.8,PB-95-AB-1249,DRV773,False
TRP004284,MANDI007,Export-Terminal,2026-07-10 19:30:00,2026-07-11 10:00:00,14.5,False,586.2,DL-21-AB-2173,DRV387,False
TRP006358,MANDI016,WH-North,2026-07-10 20:38:10,2026-07-11 14:38:10,18.0,False,1026.3,DL-98-AB-4471,DRV837,False
TRP001098,MANDI048,WH-North,2026-07-10 21:26:00,2026-07-11 14:26:00,17.0,False,798.3,HR-15-DF-3633,DRV668,False
TRP007427,MANDI001,WH-North,2026-07-10 21:27:16,2026-07-11 04:03:00,6.6,False,374.8,DL-71-CD-1631,DRV229,False
TRP008824,MANDI015,WH-West,2026-07-10 22:29:00,2026-07-11 00:00:00,1.52,False,101.2,PB-44-DF-9979,DRV163,False
TRP008618,MANDI002,WH-Central,2026-07-10 23:37:37,2026-07-11 06:19:00,6.69,False,331.3,,DRV674,False
TRP009725,MANDI010,WH-East,2026-07-11 00:00:00,2026-07-12 11:23:02,35.38,False,805.8,PB-50-CD-3522,DRV330,True
TRP001002,MANDI035,WH-West,2026-07-11 00:00:00,,9.7,False,468.7,RJ-51-DF-3635,DRV140,False
TRP007875,MANDI037,WH-North,2026-07-11 00:00:00,2026-07-12 03:46:00,27.77,False,309.1,,DRV473,True
TRP003292,MANDI009,WH-South,2026-07-11 00:00:00,,13.3,False,592.9,RJ-71-CD-1996,DRV529,False
TRP007259,MANDI048,WH-North,2026-07-11 00:39:35,2026-07-11 12:51:35,12.2,False,620.1,DL-59-BC-5485,DRV350,False
TRP003831,MANDI012,WH-West,2026-07-11 04:16:50,,8.9,False,509.2,RJ-97-AB-2557,DRV561,False
TRP009692,MANDI018,WH-South,2026-07-11 06:47:00,,2.9,False,163.7,PB-13-BC-1384,DRV974,False
TRP006210,MANDI008,WH-Central,2026-07-11 06:48:59,2026-07-11 14:36:59,7.8,False,410.7,PB-28-DF-6109,DRV655,False
TRP007323,MANDI044,WH-Central,2026-07-11 06:49:11,2026-07-11 13:13:11,6.4,False,260.2,RJ-55-AB-3917,DRV765,False
TRP001760,MANDI014,WH-West,2026-07-11 08:06:00,2026-07-12 05:30:02,21.4,False,907.1,PB-36-BC-7809,DRV793,True
TRP009470,MANDI022,WH-West,2026-07-11 08:26:00,2026-07-11 16:26:48,8.01,False,389.3,RJ-38-BC-4938,DRV508,False
TRP008860,MANDI018,WH-Central,2026-07-11 10:02:00,2026-07-11 18:44:00,8.7,False,417.6,RJ-63-AB-9308,DRV300,False
TRP008926,MANDI048,WH-Central,2026-07-11 11:50:00,2026-07-12 09:20:22,21.51,False,1251.2,UP-19-DF-2821,DRV216,True
TRP004381,MANDI012,WH-North,2026-07-11 12:57:00,2026-07-12 05:21:03,16.4,False,951.2,RJ-60-BC-7785,DRV203,False
TRP009259,MANDI054,WH-South,2026-07-11 12:59:00,2026-07-11 23:41:41,10.71,False,525.7,RJ-66-DF-8051,DRV228,False
TRP009992,MANDI021,WH-East,2026-07-11 13:10:57,2026-07-11 19:46:00,6.58,False,334.3,,DRV200,False
TRP006675,MANDI015,WH-Central,2026-07-11 13:22:32,2026-07-11 18:46:00,5.39,False,,PB-96-BC-5632,DRV229,False
TRP005063,MANDI011,WH-South,2026-07-11 14:22:30,2026-07-12 11:40:30,21.3,False,,DL-64-AB-7634,,False
TRP004820,MANDI049,WH-West,2026-07-11 15:37:32,,18.2,False,929.2,RJ-28-BC-8430,,False
TRP004820,MANDI049,WH-West,2026-07-11 15:37:32,,18.2,False,929.2,RJ-28-BC-8430,,False
TRP008252,MANDI048,WH-South,2026-07-11 16:18:20,2026-07-12 02:12:00,9.89,False,487.5,RJ-48-DF-1583,DRV205,False
TRP004805,MANDI010,WH-North,2026-07-11 17:49:10,2026-07-12 15:13:00,21.4,False,983.1,HR-69-BC-4444,DRV838,True
TRP000311,MANDI044,WH-South,2026-07-11 19:19:49,2026-07-11 23:19:00,3.99,False,202.0,PB-26-CD-1666,DRV456,False
TRP008151,MANDI057,WH-South,2026-07-11 19:20:44,2026-07-12 03:20:00,7.99,False,,PB-60-CD-2936,,False
TRP009874,MANDI015,WH-Central,2026-07-11 20:38:33,2026-07-12 13:02:33,16.4,False,849.9,DL-92-AB-9030,,False
TRP002983,MANDI018,WH-West,2026-07-11 21:00:11,2026-07-12 14:54:11,17.9,False,727.2,UP-86-DF-3736,DRV276,True
TRP005070,MANDI053,WH-West,2026-07-11 21:07:00,2026-07-11 23:19:00,2.2,False,97.8,UP-41-AB-6411,DRV225,False
TRP008974,MANDI042,WH-Central,2026-07-11 21:51:24,2026-07-12 12:15:24,14.4,False,,PB-89-AB-9028,,False
TRP009202,MANDI039,WH-South,2026-07-11 23:38:28,,5.0,False,252.8,DL-96-DF-4204,DRV987,False
TRP008245,MANDI044,Export-Terminal,2026-07-12 00:00:00,2026-07-12 06:15:32,6.26,False,116.4,HR-45-AB-8310,DRV641,False
TRP004582,MANDI025,WH-North,2026-07-12 00:00:00,2026-07-13 08:30:00,32.5,False,702.3,PB-96-DF-7672,DRV357,True
TRP009219,MANDI030,WH-West,2026-07-12 00:00:00,2026-07-13 03:46:00,27.77,False,899.8,DL-91-CD-5026,,True
TRP006574,MANDI051,Export-Terminal,2026-07-12 00:30:38,2026-07-12 07:00:38,6.5,False,,PB-46-BC-2340,DRV883,False
